"State","County","Year","Days with AQI","Good Days","Moderate Days","Unhealthy for Sensitive Groups Days","Unhealthy Days","Very Unhealthy Days","Hazardous Days","Max AQI","90th Percentile AQI","Median AQI","Days CO","Days NO2","Days Ozone","Days SO2","Days PM2.5","Days PM10"
"Montana","Stillwater",1989,50,49,1,0,0,0,0,53,22,10,0,0,0,0,0,50
"Montana","Sweet Grass",1989,46,46,0,0,0,0,0,26,16,6,0,0,0,0,0,46
"Montana","Yellowstone",1989,365,10,51,234,70,0,0,200,168,124,0,0,2,363,0,0
"Nebraska","Adams",1989,53,48,5,0,0,0,0,59,50,33,0,0,0,0,0,53
"Nebraska","Buffalo",1989,60,49,11,0,0,0,0,69,58,29,0,0,0,0,0,60
"Nebraska","Cass",1989,176,141,35,0,0,0,0,94,55,35,0,0,0,0,0,176
"Nebraska","Douglas",1989,365,241,114,10,0,0,0,136,80,43,42,0,247,2,0,74
"Nebraska","Lancaster",1989,365,323,42,0,0,0,0,94,51,36,197,0,148,0,0,20
"Nebraska","Otoe",1989,60,56,4,0,0,0,0,56,47,27,0,0,0,0,0,60
"Nebraska","Scotts Bluff",1989,39,28,11,0,0,0,0,89,59,29,0,0,0,0,0,39
"Nevada","Carson City",1989,267,241,24,2,0,0,0,115,50,33,33,0,234,0,0,0
"Nevada","Clark",1989,365,58,234,69,3,1,0,207,116,74,93,92,150,0,0,30
"Nevada","Douglas",1989,354,312,41,1,0,0,0,101,54,34,94,0,245,0,0,15
"Nevada","Elko",1989,78,77,1,0,0,0,0,53,24,11,0,0,0,0,78,0
"Nevada","Lander",1989,42,36,6,0,0,0,0,66,56,32,0,0,0,0,0,42
"Nevada","Washoe",1989,357,197,141,18,1,0,0,159,90,48,165,0,163,0,0,29
"New Hampshire","Cheshire",1989,55,31,22,2,0,0,0,104,84,47,0,0,0,55,0,0
"New Hampshire","Coos",1989,365,125,172,61,7,0,0,198,116,59,0,0,0,273,0,92
"New Hampshire","Hillsborough",1989,365,202,134,27,2,0,0,187,97,47,17,96,121,130,0,1
"New Hampshire","Merrimack",1989,365,179,93,81,11,1,0,201,124,51,0,0,107,247,0,11
"New Hampshire","Rockingham",1989,365,251,85,20,7,2,0,224,93,41,0,0,161,202,0,2
"New Hampshire","Sullivan",1989,61,46,12,3,0,0,0,113,59,27,0,0,0,61,0,0
"New Jersey","Atlantic",1989,360,257,70,20,12,1,0,209,100,38,0,0,281,62,0,17
"New Jersey","Bergen",1989,365,161,172,23,9,0,0,200,99,53,39,195,41,86,0,4
"New Jersey","Burlington",1989,365,226,102,23,10,4,0,224,101,44,57,0,201,107,0,0
"New Jersey","Camden",1989,365,165,130,34,30,6,0,220,147,54,8,69,176,111,0,1
"New Jersey","Cumberland",1989,351,237,75,23,11,5,0,221,105,40,0,0,228,123,0,0
"New Jersey","Essex",1989,365,170,160,32,3,0,0,187,97,52,4,234,43,79,0,5
"New Jersey","Gloucester",1989,364,237,81,26,18,2,0,217,115,43,0,0,221,142,0,1
"New Jersey","Hudson",1989,365,125,193,33,13,1,0,220,105,58,75,96,73,118,0,3
"New Jersey","Hunterdon",1989,346,260,42,25,16,3,0,207,122,33,0,0,346,0,0,0
"New Jersey","Mercer",1989,365,241,86,21,13,4,0,215,101,43,19,0,207,135,0,4
"New Jersey","Middlesex",1989,363,245,85,19,9,5,0,204,93,41,54,0,165,129,0,15
"New Jersey","Monmouth",1989,364,273,49,27,9,6,0,215,105,33,190,0,174,0,0,0
"New Jersey","Morris",1989,365,216,108,25,14,2,0,219,111,47,102,31,170,62,0,0
"New Jersey","Ocean",1989,364,352,12,0,0,0,0,66,41,25,364,0,0,0,0,0
"New Jersey","Passaic",1989,61,55,6,0,0,0,0,61,48,27,0,0,0,0,0,61
"New Jersey","Union",1989,365,119,198,44,4,0,0,195,103,61,53,159,47,105,0,1
"New Mexico","Bernalillo",1989,365,130,209,24,2,0,0,186,95,58,105,42,191,0,0,27
"New Mexico","Chaves",1989,7,7,0,0,0,0,0,41,41,35,0,0,0,0,0,7
"New Mexico","Dona Ana",1989,365,79,132,91,63,0,0,200,173,81,28,0,82,189,0,66
"New Mexico","Eddy",1989,365,185,107,65,8,0,0,200,112,47,0,80,0,285,0,0
"New Mexico","Grant",1989,365,235,68,48,14,0,0,200,116,29,0,0,0,277,0,88
"New Mexico","Hidalgo",1989,356,225,76,43,12,0,0,200,116,29,0,0,0,349,0,7
"New Mexico","Lea",1989,8,8,0,0,0,0,0,30,30,28,0,0,0,0,0,8
"New Mexico","Los Alamos",1989,154,154,0,0,0,0,0,46,38,28,0,0,85,0,69,0
"New Mexico","Luna",1989,23,23,0,0,0,0,0,46,43,27,0,0,0,0,0,23
"New Mexico","McKinley",1989,3,3,0,0,0,0,0,48,48,48,0,0,0,0,0,3
"New Mexico","San Juan",1989,365,172,139,49,5,0,0,198,107,56,52,10,0,300,0,3
"New Mexico","Sandoval",1989,339,231,104,4,0,0,0,140,74,44,0,0,288,0,0,51
"New Mexico","Santa Fe",1989,346,346,0,0,0,0,0,45,26,17,290,0,0,0,0,56
"New Mexico","Taos",1989,41,30,11,0,0,0,0,76,58,36,0,0,0,0,0,41
"New Mexico","Valencia",1989,310,239,66,5,0,0,0,108,61,42,0,0,310,0,0,0
"New York","Albany",1989,360,262,78,20,0,0,0,150,84,41,0,0,204,152,0,4
"New York","Bronx",1989,344,194,125,24,1,0,0,162,95,44,0,0,0,329,0,15
"New York","Chautauqua",1989,354,189,91,71,3,0,0,200,117,47,0,0,0,354,0,0
"New York","Chemung",1989,285,240,38,6,1,0,0,169,59,32,0,0,193,92,0,0
"New York","Dutchess",1989,348,279,52,16,1,0,0,151,71,33,0,0,201,147,0,0
"New York","Erie",1989,365,105,124,100,35,1,0,207,150,75,5,54,45,260,0,1
"New York","Essex",1989,363,250,85,22,6,0,0,174,93,43,0,0,361,2,0,0
"New York","Franklin",1989,51,51,0,0,0,0,0,46,27,14,0,0,0,0,0,51
"New York","Greene",1989,55,52,3,0,0,0,0,55,44,25,0,0,0,0,0,55
"New York","Jefferson",1989,243,172,48,12,10,1,0,201,97,42,0,0,243,0,0,0
"New York","Kings",1989,363,98,236,22,6,1,0,201,97,62,174,0,44,143,0,2
"New York","Monroe",1989,364,119,140,97,8,0,0,187,121,72,10,0,81,271,0,2
"New York","Nassau",1989,276,170,102,4,0,0,0,105,76,46,19,219,0,38,0,0
"New York","New York",1989,364,7,248,86,14,9,0,212,129,83,129,67,63,102,0,3
"New York","Niagara",1989,365,147,134,82,2,0,0,200,116,60,4,0,142,216,0,3
"New York","Oneida",1989,345,303,33,9,0,0,0,143,61,34,0,0,345,0,0,0
"New York","Onondaga",1989,365,260,88,15,2,0,0,166,75,41,114,0,208,24,0,19
"New York","Orange",1989,26,26,0,0,0,0,0,45,36,26,0,0,0,0,0,26
"New York","Queens",1989,363,201,133,29,0,0,0,149,95,46,40,0,83,235,0,5
"New York","Richmond",1989,345,196,109,26,13,1,0,206,105,47,0,0,132,208,0,5
"New York","Saratoga",1989,355,309,34,10,2,0,0,169,61,33,0,0,355,0,0,0
"New York","Schenectady",1989,364,309,45,8,2,0,0,174,64,31,28,0,274,62,0,0
"New York","Suffolk",1989,337,184,120,19,10,4,0,209,100,47,0,0,187,150,0,0
"New York","Ulster",1989,30,29,1,0,0,0,0,53,43,26,0,0,0,0,0,30
"New York","Warren",1989,321,301,20,0,0,0,0,91,41,14,0,0,0,321,0,0
"New York","Wayne",1989,357,307,35,11,4,0,0,174,67,32,0,0,357,0,0,0
"New York","Westchester",1989,337,297,22,11,7,0,0,179,58,28,0,0,320,0,0,17
"North Carolina","Beaufort",1989,347,333,11,1,2,0,0,200,36,7,0,0,0,347,0,0
"North Carolina","Brunswick",1989,107,102,5,0,0,0,0,57,41,19,0,0,0,0,0,107
"North Carolina","Buncombe",1989,232,188,39,5,0,0,0,143,74,39,0,0,202,0,0,30
"North Carolina","Caldwell",1989,211,121,73,17,0,0,0,136,93,48,0,0,211,0,0,0
"North Carolina","Camden",1989,233,149,76,8,0,0,0,126,84,44,0,0,181,52,0,0
"North Carolina","Chatham",1989,346,211,95,39,1,0,0,174,101,44,0,0,156,190,0,0
"North Carolina","Columbus",1989,352,321,27,4,0,0,0,136,50,10,0,0,0,352,0,0
"North Carolina","Cumberland",1989,365,234,81,45,5,0,0,174,112,43,145,0,208,0,0,12
"North Carolina","Durham",1989,365,295,68,2,0,0,0,145,59,33,350,0,0,0,0,15
"North Carolina","Forsyth",1989,365,184,149,30,2,0,0,164,100,50,101,14,177,70,0,3
"North Carolina","Granville",1989,209,113,63,26,6,1,0,203,119,49,0,0,209,0,0,0
"North Carolina","Guilford",1989,356,248,89,17,2,0,0,151,90,41,20,0,207,111,0,18
"North Carolina","Martin",1989,363,297,59,7,0,0,0,133,64,27,0,0,209,154,0,0
"North Carolina","Mecklenburg",1989,365,200,112,43,10,0,0,192,115,49,166,17,178,0,0,4
"North Carolina","New Hanover",1989,60,58,2,0,0,0,0,55,37,23,0,0,0,0,0,60
"North Carolina","Person",1989,357,278,72,7,0,0,0,143,71,32,0,0,185,172,0,0
"North Carolina","Pitt",1989,210,123,66,19,2,0,0,159,101,47,0,0,210,0,0,0
"North Carolina","Wake",1989,365,217,110,30,8,0,0,185,101,47,182,7,174,0,0,2
"North Dakota","Billings",1989,365,362,3,0,0,0,0,74,16,6,0,0,0,344,0,21
"North Dakota","Burke",1989,344,343,1,0,0,0,0,51,14,4,0,30,0,303,0,11
"North Dakota","Burleigh",1989,60,59,1,0,0,0,0,56,34,16,0,0,0,0,0,60
"North Dakota","Cass",1989,61,61,0,0,0,0,0,46,34,16,0,0,0,0,0,61
"North Dakota","Dunn",1989,365,364,1,0,0,0,0,62,8,0,0,1,0,364,0,0
"North Dakota","Grand Forks",1989,34,34,0,0,0,0,0,49,44,19,0,0,0,0,0,34
"North Dakota","McKenzie",1989,365,288,67,10,0,0,0,138,71,38,0,0,167,198,0,0
"North Dakota","Mercer",1989,365,229,110,24,2,0,0,169,87,44,0,10,178,177,0,0
"North Dakota","Oliver",1989,365,316,44,5,0,0,0,111,61,32,0,7,173,185,0,0
"North Dakota","Stark",1989,30,30,0,0,0,0,0,31,31,19,0,0,0,0,0,30
"North Dakota","Williams",1989,365,221,69,50,25,0,0,200,128,27,0,0,0,354,0,11
"Ohio","Adams",1989,365,179,110,67,9,0,0,200,115,51,0,0,0,350,0,15
"Ohio","Allen",1989,356,268,68,15,5,0,0,174,80,37,0,0,198,158,0,0
"Ohio","Ashtabula",1989,365,233,93,29,10,0,0,200,105,44,0,0,157,208,0,0
"Ohio","Belmont",1989,365,53,274,37,1,0,0,161,103,66,0,0,0,360,0,5
"Ohio","Butler",1989,363,176,129,52,6,0,0,187,107,54,0,0,110,235,0,18
"Ohio","Clark",1989,364,240,87,28,6,3,0,227,101,43,0,0,196,168,0,0
"Ohio","Clermont",1989,348,182,116,44,6,0,0,177,110,50,0,0,154,194,0,0
"Ohio","Clinton",1989,204,124,51,24,4,1,0,205,115,48,0,0,204,0,0,0
"Ohio","Columbiana",1989,365,128,198,34,5,0,0,188,103,62,0,0,0,348,0,17
"Ohio","Cuyahoga",1989,365,34,161,155,15,0,0,188,132,100,2,20,27,302,0,14
"Ohio","Franklin",1989,365,219,109,30,7,0,0,182,101,44,63,0,141,143,0,18
"Ohio","Greene",1989,233,229,4,0,0,0,0,59,27,13,173,0,0,0,0,60
"Ohio","Hamilton",1989,365,92,161,89,22,1,0,205,137,75,6,70,72,192,0,25
"Ohio","Jefferson",1989,365,46,160,122,37,0,0,200,151,94,11,9,23,292,0,30
"Ohio","Knox",1989,208,133,59,14,2,0,0,159,97,45,0,0,208,0,0,0
"Ohio","Lake",1989,365,130,134,86,15,0,0,200,129,66,17,0,109,237,0,2
"Ohio","Lawrence",1989,325,238,71,16,0,0,0,147,79,35,0,0,0,158,0,167
"Ohio","Lorain",1989,365,191,138,31,4,1,0,205,100,49,0,0,129,230,0,6
"Ohio","Lucas",1989,365,225,99,31,9,1,0,209,103,43,57,0,128,170,0,10
"Ohio","Mahoning",1989,365,210,126,22,7,0,0,164,100,47,0,0,112,176,0,77
"Ohio","Medina",1989,204,139,39,17,9,0,0,190,108,41,0,0,204,0,0,0
"Ohio","Meigs",1989,351,223,74,40,14,0,0,200,114,31,0,0,0,351,0,0
"Ohio","Montgomery",1989,365,293,61,10,1,0,0,156,67,36,100,0,160,85,0,20
"Ohio","Morgan",1989,142,83,22,26,11,0,0,200,134,43,0,0,0,142,0,0
"Ohio","Noble",1989,129,79,26,17,7,0,0,200,139,35,0,0,0,85,0,44
"Ohio","Pickaway",1989,365,296,58,11,0,0,0,136,62,29,0,109,0,256,0,0
"Ohio","Portage",1989,213,131,53,21,8,0,0,200,115,45,0,0,213,0,0,0
"Ohio","Preble",1989,210,130,46,28,6,0,0,187,112,46,0,0,210,0,0,0
"Ohio","Sandusky",1989,20,19,1,0,0,0,0,52,48,21,0,0,0,0,0,20
"Ohio","Scioto",1989,358,284,62,12,0,0,0,143,64,34,0,0,0,140,0,218
"Ohio","Stark",1989,365,198,127,34,6,0,0,197,104,48,4,0,162,169,0,30
"Ohio","Summit",1989,365,74,170,105,13,3,0,213,122,81,3,0,82,278,0,2
"Ohio","Trumbull",1989,289,228,56,4,1,0,0,154,62,29,0,0,0,250,0,39
"Ohio","Tuscarawas",1989,316,134,112,68,2,0,0,169,115,61,0,0,0,316,0,0
"Ohio","Warren",1989,212,112,61,26,12,1,0,202,133,50,0,0,212,0,0,0
"Ohio","Wyandot",1989,17,17,0,0,0,0,0,40,39,26,0,0,0,0,0,17
"Oklahoma","Carter",1989,33,33,0,0,0,0,0,45,38,24,0,0,0,0,0,33
"Oklahoma","Cleveland",1989,365,267,90,8,0,0,0,126,71,42,2,107,250,0,0,6
"Oklahoma","Comanche",1989,356,338,18,0,0,0,0,70,43,21,0,0,0,256,0,100
"Oklahoma","Garvin",1989,345,317,26,2,0,0,0,114,49,29,0,0,0,345,0,0
"Oklahoma","Kay",1989,365,158,74,77,56,0,0,200,168,66,0,85,0,279,0,1
"Oklahoma","Mayes",1989,25,25,0,0,0,0,0,42,40,27,0,0,0,0,0,25
"Oklahoma","McClain",1989,364,313,46,5,0,0,0,115,58,38,0,0,364,0,0,0
"Oklahoma","Muskogee",1989,349,306,39,4,0,0,0,143,52,26,0,104,0,233,0,12
"Oklahoma","Oklahoma",1989,365,212,128,21,4,0,0,164,93,48,49,69,244,0,0,3
"Oklahoma","Tulsa",1989,365,123,170,66,6,0,0,200,115,62,11,67,145,132,0,10
"Oklahoma","Woodward",1989,30,29,1,0,0,0,0,58,45,23,0,0,0,0,0,30
"Oregon","Clackamas",1989,246,229,15,2,0,0,0,133,48,31,0,0,215,15,0,16
"Oregon","Columbia",1989,194,187,7,0,0,0,0,100,45,31,0,0,194,0,0,0
"Oregon","Deschutes",1989,214,131,83,0,0,0,0,95,69,41,114,0,0,0,0,100
"Oregon","Jackson",1989,363,144,196,23,0,0,0,148,94,54,222,0,48,0,0,93
"Oregon","Josephine",1989,245,122,122,1,0,0,0,103,79,51,202,0,0,0,0,43
"Oregon","Klamath",1989,245,119,80,36,7,3,0,290,125,51,55,0,0,0,31,159
"Oregon","Lane",1989,364,286,77,1,0,0,0,106,62,37,97,0,121,0,0,146
"Oregon","Linn",1989,33,29,4,0,0,0,0,67,52,27,0,0,0,0,0,33
"Oregon","Marion",1989,110,101,9,0,0,0,0,65,48,22,110,0,0,0,0,0
"Oregon","Multnomah",1989,365,203,157,5,0,0,0,126,71,48,298,8,0,51,0,8
"Oregon","Umatilla",1989,58,48,10,0,0,0,0,74,56,31,0,0,0,0,0,58
"Oregon","Union",1989,336,260,74,2,0,0,0,135,61,32,0,0,0,0,0,336
"Pennsylvania","Allegheny",1989,365,23,99,181,59,3,0,213,169,111,0,6,35,323,0,1
"Pennsylvania","Beaver",1989,365,69,129,124,43,0,0,200,159,92,0,7,80,277,0,1
"Pennsylvania","Berks",1989,365,193,121,38,13,0,0,179,112,49,4,99,125,137,0,0
"Pennsylvania","Blair",1989,363,220,127,14,2,0,0,172,87,45,0,0,186,172,0,5
"Pennsylvania","Bucks",1989,365,238,88,24,11,4,0,209,101,44,8,212,143,0,0,2
"Pennsylvania","Cambria",1989,364,145,179,38,2,0,0,164,101,56,3,46,92,214,0,9
"Pennsylvania","Dauphin",1989,365,238,99,19,9,0,0,169,94,43,17,129,154,62,0,3
"Pennsylvania","Delaware",1989,365,208,111,29,17,0,0,200,108,46,0,0,186,176,0,3
"Pennsylvania","Erie",1989,365,145,144,63,11,2,0,205,125,59,15,20,100,221,0,9
"Pennsylvania","Lackawanna",1989,365,202,141,16,6,0,0,192,82,48,0,133,151,81,0,0
"Pennsylvania","Lancaster",1989,365,270,76,18,1,0,0,166,77,39,2,122,157,77,0,7
"Pennsylvania","Lawrence",1989,365,206,112,44,3,0,0,169,104,46,3,52,126,162,0,22
"Pennsylvania","Lehigh",1989,365,268,70,21,6,0,0,166,80,41,17,191,154,0,0,3
"Pennsylvania","Luzerne",1989,365,238,107,18,2,0,0,161,85,44,24,62,187,91,0,1
"Pennsylvania","Lycoming",1989,365,330,31,4,0,0,0,122,50,33,0,0,207,141,0,17
"Pennsylvania","Mercer",1989,360,190,138,26,5,1,0,201,100,50,0,0,177,165,0,18
"Pennsylvania","Montgomery",1989,362,294,43,17,7,1,0,201,74,31,73,0,275,0,0,14
"Pennsylvania","Northampton",1989,365,222,112,23,8,0,0,164,95,44,6,0,187,169,0,3
"Pennsylvania","Perry",1989,363,299,54,9,1,0,0,154,67,36,0,28,277,55,0,3
"Pennsylvania","Philadelphia",1989,365,57,226,72,9,1,0,203,112,69,28,100,57,178,0,2
"Pennsylvania","Warren",1989,356,207,117,31,1,0,0,158,96,46,0,0,0,356,0,0
"Pennsylvania","Washington",1989,365,100,200,59,6,0,0,179,112,66,1,44,82,238,0,0
"Pennsylvania","Westmoreland",1989,52,40,12,0,0,0,0,80,59,32,0,0,0,0,0,52
"Pennsylvania","York",1989,365,237,97,27,4,0,0,164,96,43,4,140,139,76,0,6
"Puerto Rico","Bayamon",1989,297,273,22,2,0,0,0,123,44,13,0,0,0,257,0,40
"Puerto Rico","Fajardo",1989,27,25,2,0,0,0,0,59,43,16,0,0,0,0,0,27
"Puerto Rico","Florida",1989,16,16,0,0,0,0,0,44,32,27,0,0,16,0,0,0
"Puerto Rico","Guayama",1989,46,42,4,0,0,0,0,66,44,20,0,0,0,0,0,46
"Puerto Rico","Guaynabo",1989,36,30,6,0,0,0,0,75,60,35,0,0,0,0,0,36
"Puerto Rico","Ponce",1989,54,43,11,0,0,0,0,83,60,38,0,0,0,0,0,54
"Puerto Rico","San Juan",1989,335,261,74,0,0,0,0,78,56,40,283,0,0,0,0,52
"Puerto Rico","Toa Baja",1989,50,50,0,0,0,0,0,44,29,25,0,0,50,0,0,0
"Puerto Rico","Yabucoa",1989,294,292,1,0,1,0,0,163,7,0,0,0,0,294,0,0
"Rhode Island","Kent",1989,162,95,48,12,6,1,0,219,108,47,0,0,162,0,0,0
"Rhode Island","Providence",1989,365,201,135,27,2,0,0,159,94,49,42,78,64,175,0,6
"South Carolina","Aiken",1989,309,271,34,4,0,0,0,122,58,31,0,22,237,38,0,12
"South Carolina","Barnwell",1989,308,246,49,13,0,0,0,150,77,33,0,37,231,28,0,12
"South Carolina","Berkeley",1989,345,259,61,22,3,0,0,179,84,38,0,0,345,0,0,0
"South Carolina","Charleston",1989,342,286,44,11,1,0,0,156,64,28,115,0,126,74,0,27
"South Carolina","Cherokee",1989,358,262,77,18,1,0,0,174,90,39,0,0,358,0,0,0
"South Carolina","Chester",1989,324,247,61,15,1,0,0,182,77,37,0,0,324,0,0,0
"South Carolina","Colleton",1989,126,95,24,7,0,0,0,133,67,39,0,0,126,0,0,0
"South Carolina","Edgefield",1989,294,252,37,5,0,0,0,115,61,35,0,0,294,0,0,0
"South Carolina","Georgetown",1989,227,213,14,0,0,0,0,76,44,11,0,0,0,183,0,44
"South Carolina","Greenville",1989,295,238,50,7,0,0,0,115,77,34,0,0,244,28,0,23
"South Carolina","Lexington",1989,166,141,20,5,0,0,0,112,64,15,0,0,0,132,0,34
"South Carolina","Oconee",1989,152,119,28,5,0,0,0,136,77,36,0,0,152,0,0,0
"South Carolina","Pickens",1989,338,279,46,11,2,0,0,154,74,34,0,0,338,0,0,0
"South Carolina","Richland",1989,365,245,93,23,4,0,0,182,97,42,64,1,274,21,0,5
"South Carolina","Union",1989,261,202,49,10,0,0,0,140,80,35,0,0,261,0,0,0
"South Carolina","York",1989,287,197,72,17,1,0,0,151,97,41,0,0,287,0,0,0
"South Dakota","Brookings",1989,38,32,6,0,0,0,0,63,54,22,0,0,0,0,0,38
"South Dakota","Jackson",1989,336,319,17,0,0,0,0,93,47,33,0,0,328,0,8,0
"South Dakota","Minnehaha",1989,54,53,1,0,0,0,0,80,35,17,0,0,0,0,0,54
"South Dakota","Pennington",1989,167,152,15,0,0,0,0,72,45,21,0,0,0,0,0,167
"Tennessee","Anderson",1989,364,273,63,27,1,0,0,153,94,29,0,0,0,364,0,0
"Tennessee","Benton",1989,353,296,38,17,2,0,0,155,69,14,0,0,0,353,0,0
"Tennessee","Blount",1989,365,148,161,53,3,0,0,200,108,59,0,0,166,175,22,2
"Tennessee","Bradley",1989,364,299,51,14,0,0,0,122,65,29,0,157,0,176,0,31
"Tennessee","Davidson",1989,365,187,164,13,1,0,0,154,82,50,190,17,72,61,0,25
"Tennessee","Fayette",1989,180,136,40,3,1,0,0,164,74,42,0,0,180,0,0,0
"Tennessee","Hamilton",1989,308,219,63,22,4,0,0,182,93,42,0,0,289,0,0,19
"Tennessee","Hardin",1989,356,332,20,3,1,0,0,160,43,14,0,0,0,356,0,0
"Tennessee","Hawkins",1989,361,92,78,139,52,0,0,200,163,104,0,0,0,361,0,0
"Tennessee","Houston",1989,360,228,48,52,32,0,0,200,146,31,0,0,0,360,0,0
"Tennessee","Humphreys",1989,361,199,110,48,4,0,0,178,106,46,0,0,0,361,0,0
"Tennessee","Knox",1989,363,293,66,4,0,0,0,136,61,39,180,0,155,0,0,28
"Tennessee","Madison",1989,61,58,3,0,0,0,0,55,44,27,0,0,0,0,0,61
"Tennessee","Maury",1989,136,119,17,0,0,0,0,84,54,28,0,24,57,0,0,55
"Tennessee","McMinn",1989,365,265,74,26,0,0,0,135,89,30,0,119,0,200,0,46
"Tennessee","Montgomery",1989,338,254,50,27,7,0,0,200,102,27,13,0,0,288,0,37
"Tennessee","Morgan",1989,344,309,23,10,2,0,0,161,51,13,0,0,0,344,0,0
"Tennessee","Polk",1989,365,172,109,61,23,0,0,200,127,55,0,0,0,365,0,0
"Tennessee","Roane",1989,334,292,32,10,0,0,0,123,55,14,0,0,0,334,0,0
"Tennessee","Rutherford",1989,208,143,57,8,0,0,0,126,90,43,0,3,182,23,0,0
"Tennessee","Sevier",1989,191,102,62,27,0,0,0,147,105,50,0,0,191,0,0,0
"Tennessee","Shelby",1989,365,136,138,83,7,1,0,203,122,66,44,49,125,145,0,2
"Tennessee","Stewart",1989,359,267,50,34,8,0,0,199,109,23,0,0,0,359,0,0
"Tennessee","Sullivan",1989,365,117,136,101,11,0,0,197,126,74,5,36,106,205,0,13
"Tennessee","Sumner",1989,362,175,94,73,19,1,0,207,129,54,0,0,154,208,0,0
"Tennessee","Union",1989,61,56,5,0,0,0,0,64,47,27,0,0,0,0,0,61
"Tennessee","Williamson",1989,195,123,57,15,0,0,0,150,93,46,0,2,181,12,0,0
"Tennessee","Wilson",1989,364,205,77,61,21,0,0,200,129,44,0,0,116,248,0,0
"Texas","Bexar",1989,363,279,65,16,3,0,0,190,77,38,114,0,238,0,0,11
"Texas","Brewster",1989,101,94,7,0,0,0,0,62,43,24,0,0,0,0,101,0
"Texas","Cameron",1989,29,27,2,0,0,0,0,77,47,26,0,0,0,0,0,29
"Texas","Culberson",1989,305,242,63,0,0,0,0,90,64,41,0,0,277,0,28,0
"Texas","Dallas",1989,365,222,106,28,8,1,0,205,101,47,9,133,187,8,0,28
"Texas","Denton",1989,344,216,76,37,13,2,0,206,115,43,0,0,344,0,0,0
"Texas","Ector",1989,48,45,3,0,0,0,0,69,45,20,0,0,0,0,0,48
"Texas","El Paso",1989,365,45,92,152,72,4,0,283,178,112,32,10,69,232,0,22
"Texas","Galveston",1989,349,229,75,37,6,2,0,222,107,42,0,0,211,124,0,14
"Texas","Gregg",1989,343,263,67,9,4,0,0,156,77,37,0,0,343,0,0,0
"Texas","Hardin",1989,339,287,40,7,5,0,0,179,67,33,0,0,339,0,0,0
"Texas","Harris",1989,365,58,156,105,26,20,0,253,174,81,2,37,95,223,0,8
"Texas","Jefferson",1989,363,168,98,76,19,2,0,212,125,56,2,1,178,179,0,3
"Texas","Lubbock",1989,164,142,21,0,0,0,1,399,52,30,0,0,0,0,0,164
"Texas","Nueces",1989,365,266,78,14,7,0,0,173,84,36,0,0,243,64,0,58
"Texas","Orange",1989,140,111,17,9,3,0,0,161,93,37,0,29,111,0,0,0
"Texas","Tarrant",1989,365,226,102,21,15,1,0,206,101,47,113,51,196,0,0,5
"Texas","Travis",1989,365,288,54,20,2,1,0,201,79,38,12,109,236,1,0,7
"Texas","Tyler",1989,220,203,11,5,1,0,0,185,47,21,0,0,123,97,0,0
"Texas","Victoria",1989,251,201,34,12,4,0,0,190,84,32,0,0,251,0,0,0
"Texas","Webb",1989,11,10,1,0,0,0,0,59,46,31,0,0,0,0,0,11
"Texas","Wichita",1989,27,26,1,0,0,0,0,71,34,19,0,0,0,0,0,27
"Utah","Davis",1989,365,191,124,37,11,2,0,227,105,49,3,72,148,134,0,8
"Utah","Garfield",1989,100,100,0,0,0,0,0,36,23,14,0,0,0,0,100,0
"Utah","Grand",1989,294,221,72,1,0,0,0,115,64,44,0,0,247,0,23,24
"Utah","Iron",1989,60,57,3,0,0,0,0,86,38,21,0,0,0,0,0,60
"Utah","Salt Lake",1989,365,41,129,146,49,0,0,200,159,102,0,47,43,260,0,15
"Utah","San Juan",1989,86,86,0,0,0,0,0,37,26,15,0,0,0,0,86,0
"Utah","Utah",1989,365,142,180,34,6,3,0,204,107,56,116,81,106,0,0,62
"Utah","Weber",1989,365,164,169,30,2,0,0,159,97,54,102,171,86,0,0,6
"Vermont","Bennington",1989,206,140,57,8,1,0,0,174,87,43,0,0,206,0,0,0
"Vermont","Chittenden",1989,365,292,67,6,0,0,0,150,64,37,26,146,166,25,0,2
"Vermont","Rutland",1989,337,281,54,2,0,0,0,105,57,29,0,180,0,139,0,18
"Vermont","Washington",1989,48,48,0,0,0,0,0,48,37,20,0,0,0,0,0,48
"Vermont","Windham",1989,54,54,0,0,0,0,0,42,34,21,0,0,0,0,0,54
"Virgin Islands","St Croix",1989,251,137,70,42,2,0,0,164,109,44,0,0,0,251,0,0
"Virginia","Alexandria City",1989,365,193,150,20,2,0,0,190,79,49,3,241,52,69,0,0
"Virginia","Arlington",1989,365,235,102,23,5,0,0,190,89,44,5,247,111,0,0,2
"Virginia","Augusta",1989,358,302,51,5,0,0,0,126,61,36,0,0,291,67,0,0
"Virginia","Bristol City",1989,37,34,3,0,0,0,0,54,48,26,0,0,0,0,0,37
"Virginia","Buchanan",1989,180,160,20,0,0,0,0,86,53,29,0,0,0,0,0,180
"Virginia","Campbell",1989,18,18,0,0,0,0,0,47,43,18,0,0,0,0,0,18
"Virginia","Carroll",1989,32,30,2,0,0,0,0,57,43,20,0,0,0,0,0,32
"Virginia","Charles",1989,205,166,34,5,0,0,0,126,67,40,0,0,205,0,0,0
"Virginia","Charlottesville City",1989,61,57,4,0,0,0,0,55,46,27,0,0,0,0,0,61
"Virginia","Chesapeake City",1989,60,56,4,0,0,0,0,54,42,24,0,0,0,0,0,60
